,Iq_RMS,Id_RMS,Is_RMS,Iq_Pk,Id_Pk,Is_Pk,currentAngle,psiM_RMS,psiD_RMS,psiQ_RMS,psiM_Pk,psiD_Pk,psiQ_Pk,Lq,Ld,Torque(Nm),TopSpeed
19,10.0,-200.0,200.2,14.142135623730951,-282.842712474619,283.12555518709365,-87.1,0.04064978330269262,0.018196243922084215,0.009116950127747424,0.057487474854195295,0.0257333749388605,0.012893314518139529,0.0009116950127747421,0.00011226769690304204,-12.208915072255792,19156.27784729004
20,10.0,-210.0,210.2,14.142135623730951,-296.98484809834997,297.2676908108246,-87.3,0.04064978247603254,0.017116048287518604,0.0092560166144243,0.057487473685121394,0.0242057476224416,0.013089984229669544,0.00092560166144243,0.00011206540089768542,-12.595941511086409,20036.346912384033
21,10.0,-220.0,220.2,14.142135623730951,-311.1269837220809,311.40982643455555,-87.4,0.04064978308457437,0.016038687767290654,0.00939427259589802,0.05748747454572951,0.0226821297631699,0.013285507713748883,0.0009394272595898018,0.00011186861507856235,-12.987135608324234,20975.331592559814
22,10.0,-230.0,230.2,14.142135623730951,-325.2691193458119,325.5519620582865,-87.5,0.04064978252004994,0.01496425526274306,0.009531786293335827,0.057487473747371405,0.0211626527433842,0.013479981449677499,0.0009531786293335845,0.00011167620546655166,-13.38487903866843,21974.626445770264
23,10.0,-240.0,240.2,14.142135623730951,-339.4112549695428,339.69409768201746,-87.6,0.040649782902603626,0.013892775069534916,0.00966851114767205,0.05748747428838401,0.019647350922335098,0.013673339592993272,0.0009668511147672048,0.00011148753263778629,-13.79004999701278,23034.22145843506
24,10.0,-250.0,250.2,14.142135623730951,-353.5533905932738,353.8362333057484,-87.7,0.04064978314278977,0.012824355911861561,0.009804113734441447,0.05748747462805851,0.0181363780592542,0.013865110610295427,0.0009804113734441472,0.00011130170892371282,-14.203021989512933,24152.00824737549
25,10.0,-260.0,260.2,14.142135623730951,-367.6955262170047,367.97836892947936,-87.8,0.04064978304031457,0.01175910465903532,0.009938564080257471,0.0574874744831367,0.0166298852901724,0.014055252112814203,0.0009938564080257453,0.00011111799377415098,-14.624883421258913,25322.483825683594
26,10.0,-270.0,270.2,14.142135623730951,-381.8376618407357,382.1205045532103,-87.9,0.04064978306458905,0.010697036265033842,0.01007194126881515,0.057487474517466,0.015127893763207698,0.014243875941783665,0.0010071941268815126,0.00011093609925761189,-15.05490427037129,26535.72826385498
27,10.0,-280.0,280.2,14.142135623730951,-395.9797974644666,396.26264017694126,-88.0,0.040649782512864954,0.009638115800868317,0.010204251317238972,0.0574874737372103,0.0136303540813104,0.014430990606702875,0.0010204251317239004,0.00011075595254284513,-15.49107077262848,27776.183032989502
28,10.0,-290.0,290.2,14.142135623730951,-410.1219330881976,410.4047758006722,-88.0,0.0406497831435837,0.008582257435826232,0.01033564779997366,0.0574874746291813,0.0121371448615228,0.014616813294634393,0.0010335647799973727,0.0001105776748543361,-15.931025609194709,29020.994663238525
29,10.0,-300.0,300.2,14.142135623730951,-424.26406871192853,424.54691142440316,-88.1,0.04064978293652381,0.007529535043542078,0.010466496736910347,0.0574874743363544,0.0106483705769407,0.014801861635872358,0.0010466496736910322,0.00011040082630993912,-16.373989163589744,30238.349628448486
30,20.0,-10.0,22.4,28.284271247461902,-14.142135623730951,31.67838379715733,-26.6,0.04062486806645096,0.03945712309696097,0.009618412433668793,0.057452239389192604,0.05580079861594691,0.013602489312192417,0.00048092062168343967,0.00011677449694899867,-10.0766231021977,9599.919509887695
31,20.0,-20.0,28.3,28.284271247461902,-28.284271247461902,40.022243815158596,-45.0,0.040624868461148274,0.03829355104706361,0.009776561904833078,0.0574522399473789,0.0541552592421838,0.01382614643919508,0.0004888280952416538,0.00011656587070423307,-10.690676055492002,9864.848041534424
32,20.0,-30.0,36.1,28.284271247461902,-42.42640687119285,51.05310960166874,-56.3,0.0406248675592958,0.03713452788057507,0.009931440204557105,0.0574522386719669,0.05251615296103109,0.014045177431182086,0.0004965720102278553,0.00011634465595735759,-11.305986122513172,10142.577266693115
33,20.0,-40.0,44.7,28.284271247461902,-56.568542494923804,63.21534623807736,-63.4,0.040624868399100504,0.03598057607651348,0.010082686374941665,0.057452239859630105,0.0508842186694023,0.01425907181659692,0.000504134318747083,0.00011610730806467553,-11.92287815214794,10433.841228485107
34,20.0,-50.0,53.9,28.284271247461902,-70.71067811865476,76.22611101190982,-68.2,0.04062486892074272,0.03483193971304051,0.010229782161199661,0.0574522405973436,0.0492598015459439,0.014467096672490912,0.000511489108059983,0.00011585858415404424,-12.542086629906448,10739.509868621826
35,20.0,-60.0,63.2,28.284271247461902,-84.8528137423857,89.37829714197962,-71.6,0.04062486846599825,0.033688844542540564,0.01037230620475974,0.0574522399542378,0.0476432208527397,0.01466865610785783,0.000518615310237987,0.00011560039872429474,-13.163054815698215,11060.51959991455
36,20.0,-70.0,72.8,28.284271247461902,-98.99494936611666,102.95474734076133,-74.1,0.04062486789762907,0.03255121425911372,0.010510258195215455,0.0574522391504424,0.046034368676951105,0.014863749683716666,0.0005255129097607728,0.00011533790912164789,-13.783650334467062,11397.932434082031
37,20.0,-80.0,82.5,28.284271247461902,-113.13708498984761,116.67261889578035,-76.0,0.04062486888912303,0.03141885124256734,0.010644021118315725,0.0574522405526266,0.0444329655414215,0.015052919023707739,0.0005322010559157864,0.00011507522058194609,-14.403455302620106,11752.890300750732
38,20.0,-90.0,92.2,28.284271247461902,-127.27922061357856,130.39049045079938,-77.5,0.04062486852115456,0.03029144705624504,0.010774467504210017,0.0574522400322406,0.042838575250848304,0.015237398071802,0.0005387233752105008,0.00011481579405455021,-15.022004294364432,12126.590156555176
39,20.0,-100.0,102.0,28.284271247461902,-141.4213562373095,144.2497833620557,-78.7,0.04062486966646411,0.029168782256897962,0.010902411851946455,0.057452241651952896,0.0412508874656128,0.01541833870359985,0.0005451205925973227,0.00011456087409566145,-15.636846415176118,12520.262336730957
40,20.0,-110.0,111.8,28.284271247461902,-155.56349186104046,158.10907627331204,-79.7,0.04062486953288011,0.0280509511387059,0.011028965261356648,0.057452241463036596,0.0396700355378229,0.0155973122515523,0.0005514482630678329,0.00011430834903794737,-16.24738435454194,12935.008811950684
41,20.0,-120.0,121.7,28.284271247461902,-169.7056274847714,172.10979054080568,-80.5,0.04062486908238104,0.02693794758970978,0.01115483599243573,0.057452240825934704,0.0380960108238632,0.015775320346550152,0.0005577417996217868,0.00011405767910559383,-16.854166482168917,13372.018909454346
42,20.0,-130.0,131.5,28.284271247461902,-183.84776310850236,185.96908345206202,-81.3,0.04062486905190311,0.025829832939722734,0.011280751264436593,0.0574522407828324,0.0365289000571872,0.01595339143192367,0.0005640375632218299,0.00011380797009369518,-17.45717062692612,13832.427215576172
43,20.0,-140.0,141.4,28.284271247461902,-197.9898987322333,199.96979771955566,-81.9,0.04062486966646672,0.02472627516584921,0.011406635262018816,0.0574522416519566,0.034968233686513,0.016131418288590195,0.0005703317631009419,0.00011356138929012511,-18.053684735398186,14317.663955688477
44,20.0,-150.0,151.3,28.284271247461902,-212.13203435596427,213.97051198704932,-82.4,0.040624869355284234,0.023626746339892812,0.011532147644927502,0.0574522412118781,0.0334132651086253,0.01630891960274542,0.0005766073822463761,0.00011332082010260947,-18.642300566963147,14829.333019256592
45,20.0,-160.0,161.2,28.284271247461902,-226.27416997969522,227.97122625454293,-82.9,0.04062487015447789,0.022530798315071147,0.011657140612943656,0.057452242342108606,0.031863360548266495,0.016485686353315133,0.0005828570306471835,0.00011308794899629214,-19.22296861645581,15368.970108032227
46,20.0,-170.0,171.2,28.284271247461902,-240.41630560342617,242.11336187827388,-83.3,0.04062487023509406,0.021438279166802236,0.011781843404829174,0.057452242456117096,0.0303183051516323,0.016662042732865423,0.000589092170241459,0.00011286230040171665,-19.79985126913264,15937.776279449463
47,20.0,-180.0,181.1,28.284271247461902,-254.55844122715712,256.1140761457675,-83.7,0.04062487002246041,0.020349154050064985,0.011906406406956515,0.057452242155407694,0.0287780496404213,0.016838201419843817,0.0005953203203478254,0.00011264286651330791,-20.377006881978986,16536.69490814209
48,20.0,-190.0,191.0,28.284271247461902,-268.70057685088807,270.1147904132612,-84.0,0.040624869381417204,0.019263293554597348,0.012030910173108473,0.0574522412488357,0.0272424110008858,0.017014276334502445,0.0006015455086554242,0.00011242934645694662,-20.95580878532025,17166.422748565674
49,20.0,-200.0,201.0,28.284271247461902,-282.842712474619,284.2569260369921,-84.3,0.040624870149986905,0.018180561302357404,0.012155195369603152,0.057452242335757395,0.0257111963653493,0.017190042144987424,0.0006077597684801582,0.0001122215442381475,-21.535296360729262,17827.31409072876
50,20.0,-210.0,211.0,28.284271247461902,-296.98484809834997,298.3990616607231,-84.6,0.04062486997312076,0.01710086149956689,0.012278955244744923,0.05745224208563089,0.0241842702609514,0.017365065038890518,0.000613947762237246,0.00011201908796930412,-22.114626263572067,18519.185829162598
51,20.0,-220.0,220.9,28.284271247461902,-311.1269837220809,312.39977592821674,-84.8,0.04062487018096193,0.016024176683423333,0.012401749863311252,0.0574522423795627,0.02266160799156,0.017538722853853453,0.0006200874931655621,0.00011182133407972092,-22.69318688900022,19241.108989715576
52,20.0,-230.0,230.9,28.284271247461902,-325.2691193458119,326.5419115519477,-85.0,0.040624870120006144,0.01495065449974463,0.0125229550495933,0.0574522422933582,0.0211434183598932,0.01771013287212348,0.0006261477524796654,0.00011162702443591963,-23.271220684164604,19991.162490844727
53,20.0,-240.0,240.8,28.284271247461902,-339.4112549695428,340.54262581944135,-85.2,0.04062486966977188,0.013880333235271231,0.012642477967406685,0.05745224165663079,0.019629755511578598,0.017879163803509575,0.0006321238983703337,0.00011143556847708602,-23.850364234427175,20765.897750854492
54,20.0,-250.0,250.8,28.284271247461902,-353.5533905932738,354.6847614431723,-85.4,0.04062487003984103,0.012813156561763104,0.012760453158560519,0.0574522421799876,0.018120539786455198,0.018046005918862885,0.0006380226579280272,0.0001112468539123117,-24.431922680944293,21560.051250457764
55,20.0,-260.0,260.8,28.284271247461902,-367.6955262170047,368.82689706690326,-85.6,0.04062486987106652,0.01174901449913475,0.01287703826862514,0.057452241941304404,0.0166156156491945,0.01821088216268703,0.0006438519134312577,0.00011106098219973757,-25.015900049321132,22366.230583190918
56,20.0,-270.0,270.7,28.284271247461902,-381.8376618407357,382.82761133439686,-85.8,0.04062487025985702,0.010687811969545465,0.012992543849094111,0.0574522424911372,0.015114848639424697,0.01837423172111603,0.0006496271924547053,0.00011087799366782057,-25.602182727784722,23174.334716796875
57,20.0,-280.0,280.7,28.284271247461902,-395.9797974644666,396.9697469581278,-85.9,0.040624870342749586,0.00962958191446339,0.013107227609414381,0.057452242608365,0.013618285343416801,0.0185364190503449,0.0006553613804707191,0.00011069745867245069,-26.191873970254566,23971.30651473999
58,20.0,-290.0,290.7,28.284271247461902,-410.1219330881976,411.11188258185877,-86.1,0.04062487024891645,0.008574494788292728,0.013221005373023278,0.057452242475664904,0.012126166820100998,0.01869732510673708,0.0006610502686511635,0.00011051853607111632,-26.78406694831378,24741.417026519775
59,20.0,-300.0,300.7,28.284271247461902,-424.26406871192853,425.2540182055897,-86.2,0.04062486963803771,0.007522642487107148,0.013333663248222969,0.0574522416117519,0.010638623030151001,0.01885664740175262,0.0006666831624111484,0.00011034075716976855,-27.375716336139376,25466.572952270508
60,30.0,-10.0,31.6,42.42640687119285,-14.142135623730951,44.68914857098981,-18.4,0.04061331792787147,0.03944688438871926,0.01302434883902229,0.0574359050265662,0.0557863188958903,0.0184192107692236,0.000434144961300743,0.00011664335391522104,-15.085261106128783,9385.260009765625
61,30.0,-20.0,36.1,42.42640687119285,-28.284271247461902,51.05310960166874,-33.7,0.04061331784236034,0.038285396779478204,0.013163581487489516,0.0574359049056352,0.054143727366373295,0.018616115469011076,0.00043878604958298386,0.00011639605314410668,-15.961439170073577,9630.114459991455
62,30.0,-30.0,42.4,42.42640687119285,-42.42640687119285,59.96265504461923,-45.0,0.04061331669845171,0.037128776015812194,0.013298102540071433,0.05743590328790411,0.0525080185958745,0.018806356965997126,0.0004432700846690477,0.00011615135608798384,-16.839302595624947,9885.72940826416
63,30.0,-40.0,50.0,42.42640687119285,-56.568542494923804,70.71067811865476,-53.1,0.040613317634720834,0.03597718851659675,0.01342701271606883,0.057435904611988595,0.0508794279362247,0.018988663485220547,0.0004475670905356276,0.00011590322795310206,-17.71765478419473,10152.764987945557
64,30.0,-50.0,58.3,42.42640687119285,-70.71067811865476,82.44865068635144,-59.0,0.0406133179476298,0.03483095463948375,0.013550746243801069,0.0574359050545087,0.04925840844156,0.019163649118259747,0.0004516915414600356,0.00011564726616292098,-18.59385582854438,10431.765460968018
65,30.0,-60.0,67.1,42.42640687119285,-84.8528137423857,94.89373003523468,-63.4,0.04061331753987286,0.03369000945471206,0.013669922800149538,0.0574359044778533,0.047644868287331596,0.019332190220564673,0.00045566409333831786,0.00011538846808601331,-19.46659256132593,10723.36654663086
66,30.0,-70.0,76.2,42.42640687119285,-98.99494936611666,107.76307345282986,-66.8,0.04061331720594303,0.032554053842355775,0.013785164387612635,0.057435904005605214,0.04603838445408351,0.019495166436504393,0.0004595054795870878,0.0001151323337655322,-20.33485916048133,11028.284931182861
67,30.0,-80.0,85.4,42.42640687119285,-113.13708498984761,120.77383822666233,-69.4,0.04061331865040491,0.03142291217699401,0.013897261415164413,0.0574359060483828,0.044438708569963604,0.019653695573169826,0.0004632420471721471,0.00011488008091763632,-21.19582458322221,11347.197914123535
68,30.0,-90.0,94.9,42.42640687119285,-127.27922061357856,134.20886706920675,-71.6,0.04061331856426185,0.030296282243831508,0.014006809663704187,0.0574359059265581,0.042845413238709704,0.019808620191988993,0.00046689365545680625,0.00011463373689367046,-22.047337166018817,11680.847263336182
69,30.0,-100.0,104.4,42.42640687119285,-141.4213562373095,147.64389591175114,-73.3,0.04061331839709183,0.02917394220651643,0.014114291043755185,0.05743590569014399,0.0412581847363444,0.01996062181735969,0.00047047636812517325,0.00011439376190575397,-22.88963803772559,12029.966640472412
70,30.0,-110.0,114.0,42.42640687119285,-155.56349186104046,161.22034611053286,-74.7,0.04061331823896995,0.028055771285414765,0.014220297733983808,0.05743590546652589,0.039676852254671206,0.020110537916383293,0.0004740099244661269,0.0001141595177595926,-23.722949943148148,12395.220756530762
71,30.0,-120.0,123.7,42.42640687119285,-169.7056274847714,174.93821766555186,-76.0,0.04061331830160844,0.02694185386128897,0.014325546950883516,0.0574359055551101,0.0381015351261088,0.020259382786352007,0.0004775182316961174,0.00011392887033599561,-24.54732786013453,12777.124691009521
72,30.0,-130.0,133.4,42.42640687119285,-183.84776310850236,188.6560892205709,-77.0,0.040613318049709995,0.02583237557974802,0.014430845307643781,0.0574359051988719,0.036532495893195197,0.020408297150577976,0.0004810281769214593,0.00011369955746124596,-25.36316983372385,13176.029586791992
73,30.0,-140.0,143.2,42.42640687119285,-197.9898987322333,202.5153821318272,-77.9,0.04061331888949624,0.0247273788910872,0.014536736847344205,0.057435906386509,0.0349697945897137,0.020558050402162884,0.0004845578949114735,0.00011347099998863603,-26.171045013507424,13592.244148254395
74,30.0,-150.0,153.0,42.42640687119285,-212.13203435596427,216.37467504308356,-78.7,0.04061331832616025,0.023626894687882025,0.01464371579200635,0.057435905589831596,0.033413474904363596,0.02070934147659245,0.000488123859733545,0.00011324282425518815,-26.97063019057204,14025.912475585938
75,30.0,-160.0,162.8,42.42640687119285,-226.27416997969522,230.2339679543399,-79.4,0.0406133189255705,0.022530530562780565,0.014751307452913962,0.0574359064375257,0.0318629818893458,0.02086149906264624,0.0004917102484304653,0.00011301742726743708,-27.760714424589786,14477.41756439209
76,30.0,-170.0,172.6,42.42640687119285,-240.41630560342617,244.09326086559622,-80.0,0.040613318945314975,0.021437770474639087,0.014858902210114884,0.057435906465448605,0.0303175857522761,0.021013661027520027,0.0004952967403371628,0.00011279734394515228,-28.541560589317985,14947.09415435791
77,30.0,-180.0,182.5,42.42640687119285,-254.55844122715712,258.0939751330899,-80.5,0.04061331865874114,0.02034829201389454,0.01496614496407744,0.057435906060172,0.0287768305371778,0.021165325184640114,0.0004988714988025816,0.00011258348136025889,-29.314522219325976,15434.91735458374
78,30.0,-190.0,192.4,42.42640687119285,-268.70057685088807,272.0946894005835,-81.0,0.0406133192105334,0.01926215095720464,0.015073217392479892,0.0574359068405241,0.0272407951241567,0.021316748465043084,0.0005024405797493301,0.00011237456975436189,-30.08488286834357,15940.16466140747
79,30.0,-200.0,202.2,42.42640687119285,-282.842712474619,285.9539823118398,-81.5,0.04061331943245815,0.01817951674232637,0.015179879853281033,0.057435907154373085,0.025709719134386702,0.021467591963704145,0.0005059959951093679,0.00011216901345065888,-30.855233230867334,16461.74602508545
80,30.0,-210.0,212.1,42.42640687119285,-296.98484809834997,299.9546965793335,-81.9,0.04061331938595818,0.017100497453703522,0.015285731786106354,0.057435907088612195,0.0241837554223541,0.02161728920270912,0.0005095243928702127,0.00011196581872502215,-31.624715861137783,16998.147678375244
81,30.0,-220.0,222.0,42.42640687119285,-311.1269837220809,313.95541084682714,-82.2,0.040613319333530525,0.016024984599432274,0.015390627217388838,0.0574359070144683,0.022662750557337102,0.021765633744259785,0.0005130209072462946,0.00011176515788226478,-32.391128281137014,17547.23539352417
82,30.0,-230.0,231.9,42.42640687119285,-325.2691193458119,327.9561251143208,-82.6,0.04061331926850831,0.014952781051100674,0.015494398618761365,0.057435906922513,0.021146425757662,0.021912388667467274,0.0005164799539587126,0.00011156755746698971,-33.15300239638614,18106.185722351074
83,30.0,-240.0,241.9,42.42640687119285,-339.4112549695428,342.09826073805175,-82.9,0.04061331856266703,0.013883730013245305,0.015597097344974387,0.0574359059243027,0.019634559281057902,0.02205762659891617,0.0005199032448324801,0.00011137328562259054,-33.90968207940551,18671.1407661438
84,30.0,-250.0,251.8,42.42640687119285,-353.5533905932738,356.09897500554536,-83.2,0.04061331924221207,0.012817714322547117,0.015698810786467725,0.05743590688532451,0.01812698543357,0.022201471127351692,0.0005232936928822578,0.00011118241967865982,-34.66147534587649,19237.154388427734
85,30.0,-260.0,261.7,42.42640687119285,-367.6955262170047,370.09968927303896,-83.4,0.04061331875899637,0.011754729405251995,0.015799557148402924,0.0574359062019543,0.0166236977469332,0.0223439479987602,0.0005266519049467642,0.00011099457443747835,-35.40994377826153,19798.123455047607
86,30.0,-270.0,271.7,42.42640687119285,-381.8376618407357,384.2418248967699,-83.7,0.040613318739135436,0.01069484632501474,0.015899082289668267,0.05743590617386671,0.015124796720331901,0.022484697803334747,0.0005299694096556087,0.00011080915708933591,-36.15534934611905,20346.969604492188
87,30.0,-280.0,281.6,42.42640687119285,-395.9797974644666,398.24253916426363,-83.9,0.04061331887334027,0.009638091550943403,0.015997001686253478,0.057435906363661006,0.0136303197867377,0.022623176742004942,0.0005332333895417829,0.0001106258118657031,-36.89610714352169,20875.71964263916
88,30.0,-290.0,291.5,42.42640687119285,-410.1219330881976,412.24325343175724,-84.1,0.04061331887661481,0.008584500580400504,0.01609327256279386,0.057435906368291906,0.0121403171470021,0.022759324321269894,0.0005364424187597952,0.00011044420102142863,-37.631994639882755,21375.18014907837
89,30.0,-300.0,301.5,42.42640687119285,-424.26406871192853,426.3853890554882,-84.3,0.0406133185192376,0.007534037779553826,0.016188172616874785,0.057435905862884204,0.0106547384072763,0.02289353326482108,0.0005396057538958268,0.00011026426913227925,-38.36403176904597,21835.134983062744
90,40.0,-10.0,41.2,56.568542494923804,-14.142135623730951,58.26559876977152,-14.0,0.040615250886566846,0.03945035586728184,0.016397505719184854,0.05743863864296871,0.05579122830795499,0.023189574977161613,0.00040993764297962134,0.00011648950192850032,-20.112443700840316,9125.811100006104
91,40.0,-20.0,44.7,56.568542494923804,-28.284271247461902,63.21534623807736,-26.6,0.04061524976349113,0.03829123395977589,0.01651466085638883,0.0574386370546998,0.0541519823859163,0.023355257361097156,0.0004128665214097207,0.00011620079018576195,-21.25219719075628,9349.402809143066
92,40.0,-30.0,50.0,56.568542494923804,-42.42640687119285,70.71067811865476,-36.9,0.04061525050982996,0.037137803926321676,0.016627064210731096,0.0574386381101823,0.052520785989356895,0.02351421970926422,0.0004156766052682774,0.00011591488611694284,-22.389622762051836,9581.645584106445
93,40.0,-40.0,56.6,56.568542494923804,-56.568542494923804,80.04448763031719,-45.0,0.04061525054197087,0.03598958485037917,0.016734490805169176,0.05743863815563641,0.0508969589995835,0.023666143856078105,0.0004183622701292293,0.00011564164228979252,-23.523337784223294,9823.064994812012
94,40.0,-50.0,64.0,56.568542494923804,-70.71067811865476,90.50966799187809,-51.3,0.040615250209339,0.034846035043210266,0.016836950030440816,0.05743863768522391,0.0492797353530361,0.0238110430820475,0.0004209237507610205,0.00011538430332257474,-24.651399914012767,10074.212837219238
95,40.0,-60.0,72.1,56.568542494923804,-84.8528137423857,101.96479784710016,-56.3,0.04061524957595355,0.03370692554324988,0.016935085643698323,0.057438636789481606,0.04766879124916409,0.023949827797268067,0.0004233771410924581,0.00011513873387839445,-25.770189843593204,10335.519790649414
96,40.0,-70.0,80.6,56.568542494923804,-98.99494936611666,113.98561312727146,-60.3,0.04061524964425129,0.03257224456877487,0.017030005283778515,0.057438636886069205,0.046064110026094805,0.02408406443960505,0.00042575013209446294,0.00011490007250680603,-26.876821016573736,10607.292366027832
97,40.0,-80.0,89.4,56.568542494923804,-113.13708498984761,126.43069247615472,-63.4,0.040615251063816527,0.03144186793299377,0.01712250163037651,0.057438638893637615,0.044465516057183505,0.024214874027433893,0.0004280625407594126,0.00011466728913528445,-27.97087223141972,10889.86520767212
98,40.0,-90.0,98.5,56.568542494923804,-127.27922061357856,139.30003589374988,-66.0,0.04061525051381684,0.030315762703382588,0.017213288333663996,0.057438638115820596,0.0428729627688081,0.024343265814506198,0.00043033220834159995,0.00011443875344926949,-29.05276562648557,11183.51583480835
99,40.0,-100.0,107.7,56.568542494923804,-141.4213562373095,152.31080066758236,-68.2,0.040615251669269346,0.029193797532785816,0.017302779418219238,0.0574386397498772,0.041286264408039904,0.0244698253199957,0.0004325694854554809,0.0001142145413648353,-30.12217086131296,11488.540267944336
100,40.0,-110.0,117.0,56.568542494923804,-155.56349186104046,165.46298679765212,-70.0,0.04061525198189292,0.028075817274898364,0.01739108880323924,0.0574386401919937,0.0397052015648701,0.024594713649975817,0.000434777220080981,0.00011399486097267778,-31.178406289428402,11805.239295959473
